Id,Label,links,total_link_strength,citations,degree.centr,closness.centr,betweeness.norm.centr,clustering,triangles,eigen.centr,component.number
10164,"haugaasen torbjørn, 2006, acta amaz., v36, p25, doi 10.1590/s0044-59672006000100005",70,70,1,70,0.445594,0,1,2415,0.018414,0
10165,"haugen to, 2006, p roy soc b-biol sci, v273, p2917, doi 10.1098/rspb.2006.3659",76,76,1,76,0.405872,0,1,2850,0.010744,0
10167,"haukos da, 1999, am midl nat, v142, p415, doi 10.1674/0003-0031(1999)142[0415:eolaoa]2.0.co;2",47,47,1,47,0.366997,0,1,1081,0.003057,0
10168,"haulton g.s., 2013, us for serv gen tech, p339",95,95,1,95,0.433604,0,1,4465,0.020708,0
10169,"haupt rj, 2013, j mammal, v94, p856, doi 10.1644/12-mamm-a-204.1",113,113,1,113,0.463228,0,1,6328,0.029978,0
10170,"haury l. r., 1978, spatial pattern plan, p277, doi 10.1007/978-1-4899-2195-6_12",84,84,1,84,0.333173,0,1,3486,0.000642,0
10171,"hausner vh, 2002, ecoscience, v9, p470, doi 10.1080/11956860.2002.11682735",83,83,1,83,0.452878,0,1,3403,0.020675,0
10173,"havas m, 1982, can j fish aquat sci, v39, p890, doi 10.1139/f82-120",94,94,1,94,0.370558,0,1,4371,0.005462,0
10174,"haven wiley r., 1982, p131",34,34,1,34,0.456641,0,1,561,0.013058,0
10175,"havens rp, 2013, am midl nat, v169, p17, doi 10.1674/0003-0031-169.1.17",55,55,1,55,0.439382,0,1,1485,0.012891,0
10176,"haveri ba, 2000, wildlife soc b, v28, p643",133,133,1,133,0.425344,0,1,8778,0.018375,0
10177,"haverland a.a., 2019, thesis tex state u s",71,71,1,71,0.393029,0,1,2485,0.01121,0
10179,"havmoller rw, 2018, preprint, doi [10.1101/492462, doi 10.1101/492462]",59,59,1,59,0.396028,0,1,1711,0.015483,0
10180,"havmoller rw, 2020, j zool, v311, p175, doi 10.1111/jzo.12774",53,53,1,53,0.408385,0,1,1378,0.011125,0
10181,"havstad km, 1999, j arid environ, v42, p155, doi 10.1006/jare.1999.0516",73,73,1,73,0.407119,0,1,2628,0.009135,0
10183,"hawkins ba, 2001, ecol lett, v4, p595, doi 10.1046/j.1461-0248.2001.00271.x",49,49,1,49,0.400243,0,1,1176,0.012064,0
10185,"hawkins ba, 2004, ecography, v27, p268, doi 10.1111/j.0906-7590.2004.03883.x",78,78,1,78,0.402543,0,1,3003,0.012016,0
10186,"hawkins ba, 2005, j biogeogr, v32, p1035, doi 10.1111/j.1365-2699.2004.01238.x",67,67,1,67,0.351164,0,1,2211,0.002246,0
10187,"hawkins cp, 1993, fisheries, v18, p3, doi 10.1577/1548-8446(1993)018<0003:ahatcs>2.0.co;2",90,90,1,90,0.449408,0,1,4005,0.018591,0
10188,"hawley w.a., 1988, journal of the american mosquito control association, v4, p1",42,42,1,42,0.40479,0,1,861,0.008677,0
10189,"haworth pf, 2006, bird study, v53, p265, doi 10.1080/00063650609461442",67,67,1,67,0.450501,0,1,2211,0.015749,0
10190,"haxton t, 2000, can field nat, v114, p106",83,83,1,83,0.417729,0,1,3403,0.011313,0
10191,"hay c.j., 1997, madoqua, v19, p129",51,51,1,51,0.391,0,1,1275,0.007727,0
10192,"hayek l.-a. c., 1994, measuring and monitoring biological diversity: standard methods for amphibians, p207, doi 10.1023/b:bioc.0000004319.91643.9e",43,43,1,43,0.413911,0,1,903,0.007332,0
10193,"hayek l.-a., 2010, surveying natural po, doi 10.7312/haye14620",69,69,1,69,0.393166,0,1,2346,0.007858,0
10194,"hayer ca, 2008, t am fish soc, v137, p1606, doi 10.1577/t07-153.1",48,48,1,48,0.403703,0,1,1128,0.00737,0
10195,"hayes daniel b., 2007, p327",57,57,1,57,0.386932,0,1,1596,0.009666,0
10196,"hayes db, 2012, fisheries techniques, third edition, p267",81,82,1,81,0.40896,0,1,3240,0.010411,0
10198,"hayes dj, 2008, remote sens environ, v112, p735, doi 10.1016/j.rse.2007.06.003",40,40,1,40,0.403143,0,1,780,0.007799,0
10199,"hayes g., 2013, washington dep fish",61,61,1,61,0.41185,0,1,1830,0.009426,0
10200,"hayes j. p., 2003, mammal community dyn",63,63,1,63,0.446632,0,1,1953,0.016419,0
10201,"hayes john p., 2003, p81, doi 10.1017/cbo9780511615757.005",61,61,1,61,0.41185,0,1,1830,0.009426,0
10205,"hayes jp, 2000, northwest sci, v74, p102",64,64,1,64,0.437434,0,1,2016,0.011553,0
10207,"hayes m. p., 1994, 94101 or dep fish wi",96,96,1,96,0.422368,0,1,4560,0.01467,0
10208,"hayes ma, 2013, bioscience, v63, p975, doi 10.1525/bio.2013.63.12.10",61,61,1,61,0.41185,0,1,1830,0.009426,0
10209,"hayes ma, 2015, plos one, v10, doi 10.1371/journal.pone.0132599",63,63,1,63,0.446632,0,1,1953,0.016419,0
10210,"hayes ma, 2019, ecol appl, v29, doi 10.1002/eap.1881",63,63,1,63,0.446632,0,1,1953,0.016419,0
10212,"hayes rd, 2000, can j zool, v78, p36, doi 10.1139/cjz-78-1-36",94,94,1,94,0.440577,0,1,4371,0.021533,0
10213,"hayes w., 2004, iguanas biol conserv",105,105,1,105,0.420994,0,1,5460,0.015842,0
10214,"hayes w., 2016, herpetological conse, v11, p90",97,98,1,97,0.460734,0,1,4656,0.020474,0
10215,"hayes william k., 2004, p232",97,98,1,97,0.460734,0,1,4656,0.020474,0
10216,"hayes william, 2006, bahamas naturalist and journal of science, v1, p12",105,105,1,105,0.420994,0,1,5460,0.015842,0
10217,"hayhow d. b., 2016, state nature 2016",71,71,1,71,0.418284,0,1,2485,0.0083,0
10218,"hayhow db, 2015, bird study, v62, p443, doi 10.1080/00063657.2015.1054145",65,65,1,65,0.442416,0,1,2080,0.012938,0
10219,"hayhow db, 2016, state nature 2016 sc",71,71,1,71,0.418284,0,1,2485,0.0083,0
10220,"haynes ma, 2013, j plant ecol, v6, p122, doi 10.1093/jpe/rts021",57,57,1,57,0.441116,0,1,1596,0.019518,0
10222,"haynes tb, 2014, freshwater biol, v59, p1884, doi 10.1111/fwb.12391",62,62,1,62,0.418861,0,1,1891,0.011951,0
10223,"hays gc, 2013, funct ecol, v27, p748, doi 10.1111/1365-2435.12073",92,92,1,92,0.362364,0,1,4186,0.003933,0
10224,"hays gc, 2018, front mar sci, v5, doi 10.3389/fmars.2018.00432",92,92,1,92,0.362364,0,1,4186,0.003933,0
10225,"hayslette se, 2001, j wildlife manage, v65, p816, doi 10.2307/3803031",46,46,1,46,0.362287,0,1,1035,0.004144,0
10226,"haysom jk, 2021, front for glob chang, v4, doi 10.3389/ffgc.2021.673071",72,72,1,72,0.395732,0,1,2556,0.008892,0
10227,"hayssen v, 2008, j mammal, v89, p852, doi 10.1644/07-mamm-a-217.1",63,63,1,63,0.382954,0,1,1953,0.009059,0
10228,"hayter earl., 1939, agricultural history, v13, p189",58,58,1,58,0.39235,0,1,1653,0.006826,0
10229,"hayward b. w., 1973, tane, v19, p69",62,62,1,62,0.333798,0,1,1891,0.000552,0
10230,"hayward gd, 1988, oecologia, v75, p253, doi 10.1007/bf00378606",94,94,1,94,0.414603,0,1,4371,0.010677,0
10231,"hayward gd, 1991, condor, v93, p676, doi 10.2307/1368199",60,60,1,60,0.391833,0,1,1770,0.007612,0
10232,"hayward gd, 2002, wildlife soc b, v30, p1150",41,41,1,41,0.408478,0,1,820,0.009153,0
10233,"hayward matt w., 2016, frontiers in ecology and evolution, v3, p148",91,91,1,91,0.446219,0,1,4095,0.023406,0
10235,"hayward mw, 2006, j mammal, v87, p1122, doi 10.1644/05-mamm-a-304r2.1",131,131,1,131,0.443788,0,1,8515,0.040161,0
10238,"hayward mw, 2007, afr j ecol, v45, p135, doi 10.1111/j.1365-2028.2006.00686.x",62,62,1,62,0.425934,0,1,1891,0.016571,0
10241,"hayward mw, 2009, biodivers conserv, v18, p765, doi 10.1007/s10531-008-9436-y",56,56,1,56,0.389104,0,1,1540,0.013266,0
10248,"hayward mw, 2016, front ecol evol, v3, doi 10.3389/fevo.2015.00148",118,118,1,118,0.444342,0,1,6903,0.022846,0
10249,"hayward mw, 2017, mamm biol, v85, p70, doi 10.1016/j.mambio.2017.02.005",60,60,1,60,0.403203,0,1,1770,0.017719,0
10250,"haywood j.d., 2015, comp planted lobloll, p383",73,73,1,73,0.443286,0,1,2628,0.012732,0
10251,"hazebroek h. p, 2001, natl parks sarawak",49,49,1,49,0.370797,0,1,1176,0.004572,0
10252,"hazelton eric l g, 2014, aob plants, v6, doi 10.1093/aobpla/plu001",55,55,1,55,0.45476,0,1,1485,0.01492,0
10253,"hazelton pd, 2009, freshwater biol, v54, p1977, doi 10.1111/j.1365-2427.2009.02248.x",47,47,1,47,0.442575,0,1,1081,0.015088,0
10254,"hazen el, 2009, mar ecol prog ser, v395, p75, doi 10.3354/meps08108",35,35,1,35,0.351402,0,1,595,0.001497,0
10255,"hazlett ba, 2006, j crustacean biol, v26, p94, doi 10.1651/c-2595.1",76,76,1,76,0.408614,0,1,2850,0.008836,0
10256,"hazzah l, 2014, conserv biol, v28, p851, doi 10.1111/cobi.12244",60,60,1,60,0.403203,0,1,1770,0.017719,0
10257,"hazzi na, 2018, p natl acad sci usa, v115, p7985, doi 10.1073/pnas.1803908115",102,102,1,102,0.389423,0,1,5151,0.011627,0
10258,"hcs approach steering group, 2015, high carb stock appr",55,55,1,55,0.402321,0,1,1485,0.008743,0
10259,"he f., 2007, scaling biodiversity, p32",271,271,1,271,0.459208,0,1,36585,0.101602,0
10262,"he fz, 2017, wires water, v4, doi 10.1002/wat2.1208",51,51,1,51,0.449834,0,1,1275,0.011856,0
10263,"he fz, 2019, global change biol, v25, p3883, doi 10.1111/gcb.14753",66,66,1,66,0.363969,0,1,2145,0.004062,0
10264,"he hs, 2000, landscape ecol, v15, p591, doi 10.1023/a:1008102521322",72,72,1,72,0.38777,0,1,2556,0.011365,0
10265,"he l, 2004, oryx, v38, p55, doi 10.1017/s0030605304000092",55,55,1,55,0.449954,0,1,1485,0.019104,0
10266,"he lx, 2014, j forest econ, v20, p174, doi 10.1016/j.jfe.2014.04.002",73,73,1,73,0.443286,0,1,2628,0.012732,0
10267,"he th, 2018, crit rev plant sci, v37, p1, doi 10.1080/07352689.2018.1453981",84,84,1,84,0.434301,0,1,3486,0.015394,0
10269,"he xuelian, 2018, acta theriologica sinica, v38, p318, doi 10.16829/j.slxb.150130",98,98,1,98,0.448098,0,1,4753,0.017934,0
10270,"head js, 2012, j trop ecol, v28, p571, doi 10.1017/s0266467412000612",58,58,1,58,0.396121,0,1,1653,0.006953,0
10271,"head ml, 2015, plos biol, v13, doi 10.1371/journal.pbio.1002106",75,75,1,75,0.388819,0,1,2775,0.014087,0
10272,"headland tn, 2011, p natl acad sci usa, v108, pe1470, doi 10.1073/pnas.1115116108",39,39,1,39,0.42481,0,1,741,0.008374,0
10273,"healey sp, 2005, remote sens environ, v97, p301, doi 10.1016/j.rse.2005.05.009",57,57,1,57,0.450284,0,1,1596,0.017641,0
10274,"healy bd, 2020, can j fish aquat sci, v77, p1446, doi 10.1139/cjfas-2020-0028",120,120,1,120,0.336809,0,1,7140,0.001491,0
10275,"healy mt, 2010, restor ecol, v18, p155, doi 10.1111/j.1526-100x.2009.00645.x",111,111,1,111,0.457367,0,1,6105,0.023577,0
10276,"healy wm, 1988, j wildlife manage, v52, p491, doi 10.2307/3801597",271,271,1,271,0.459208,0,1,36585,0.101602,0
10277,"healy wr, 1975, am midl nat, v93, p131, doi 10.2307/2424111",49,49,1,49,0.440577,0,1,1176,0.012981,0
10278,"heard gw, 2012, biol conserv, v148, p156, doi 10.1016/j.biocon.2012.01.018",104,104,1,104,0.401491,0,1,5356,0.022187,0
10282,"hearn aj, 2016, plos one, v11, doi 10.1371/journal.pone.0151046",63,63,1,63,0.399722,0,1,1953,0.012824,0
10283,"hearn aj, 2019, oryx, v53, p643, doi 10.1017/s0030605317001065",62,62,1,62,0.392174,0,1,1891,0.011111,0
10284,"heath j., 1983, moths butterflies gr",71,71,1,71,0.418284,0,1,2485,0.0083,0
10285,"heath jt, 2016, fire ecol, v12, p53, doi 10.4996/fireecology.1203053",68,68,1,68,0.375832,0,1,2278,0.007037,0
10286,"heath mr, 1992, adv mar biol, v28, p1, doi 10.1016/s0065-2881(08)60039-5",84,84,1,84,0.333173,0,1,3486,0.000642,0
10287,"heath r a, 1971, new zealand journal of marine and freshwater research, v5, p497",123,123,1,123,0.347504,0,1,7503,0.002654,0
10288,"heath rg, 1961, 2273 mich dep cons g, v2273, p38",112,112,1,112,0.408663,0,1,6216,0.015553,0
10289,"heather b.d., 2005, field guide birds nz",62,62,1,62,0.333798,0,1,1891,0.000552,0
10290,"heatherly t, 2007, j environ qual, v36, p1653, doi 10.2134/jeq2006.0521",93,117,2,93,0.441426,0,0.724871,3101,0.015273,0
10292,"heatwole h., 1977, p137",47,47,1,47,0.401777,0,1,1081,0.00759,0
10293,"heatwole h., 1982, herpetological commu, p1",86,86,1,86,0.43754,0,1,3655,0.017087,0
10295,"hebblewhite m, 2005, oikos, v111, p101, doi 10.1111/j.0030-1299.2005.13858.x",50,50,1,50,0.440369,0,1,1225,0.014322,0
10296,"hebblewhite m, 2007, oecologia, v152, p377, doi 10.1007/s00442-007-0661-y",271,271,1,271,0.459208,0,1,36585,0.101602,0
10297,"hebblewhite m, 2010, conserv biol, v24, p341, doi 10.1111/j.1523-1739.2009.01343.x",38,38,1,38,0.448983,0,1,703,0.017628,0
10301,"hebert pdn, 2016, philos t r soc b, v371, doi 10.1098/rstb.2015.0321",98,98,1,98,0.448098,0,1,4753,0.017934,0
10302,"heck kl, 2015, mar ecol prog ser, v520, p165, doi 10.3354/meps11104",95,95,1,95,0.368081,0,1,4465,0.004314,0
10303,"hecker kr, 1999, j mammal, v80, p1196, doi 10.2307/1383170",64,64,1,64,0.437434,0,1,2016,0.011553,0
10304,"heckscher c.m., 2020, birds of the world",46,46,1,46,0.362287,0,1,1035,0.004144,0
10306,"hecnar sj, 1996, freshwater biol, v36, p7, doi 10.1046/j.1365-2427.1996.00054.x",50,50,1,50,0.352713,0,1,1225,0.004071,0
10308,"hedenstrom a, 2010, plos biol, v8, doi 10.1371/journal.pbio.1000362",102,102,1,102,0.389423,0,1,5151,0.011627,0
10309,"hedges s. blair, 2016, caribbean herpetology, v53, p1",105,105,1,105,0.420994,0,1,5460,0.015842,0
10310,"hedges s., 2018, myanmar elephant con",77,77,1,77,0.428078,0,1,2926,0.014448,0
10311,"hedges sb, 2008, zootaxa, p1",64,64,1,64,0.446293,0,1,2016,0.014464,0
10312,"hedges simon, 2012, monitoring elephants",55,55,1,55,0.449954,0,1,1485,0.019104,0
10313,"hedley rw, 2021, bioacoustics, v30, p303, doi 10.1080/09524622.2020.1730240",42,42,1,42,0.410705,0,1,861,0.007611,0
10314,"hedley sharon l., 1999, journal of cetacean research and management, v1, p255",84,84,1,84,0.374988,0,1,3486,0.005158,0
10316,"hedmark e, 2007, conserv genet, v8, p843, doi 10.1007/s10592-006-9231-9",47,47,1,47,0.442778,0,1,1081,0.014417,0
10317,"hedrick pw, 2009, heredity, v103, p435, doi 10.1038/hdy.2009.77",26,26,1,26,0.431728,0,1,325,0.008432,0
10318,"hedrick pw, 2016, evolution, v70, p757, doi 10.1111/evo.12906",26,26,1,26,0.431728,0,1,325,0.008432,0
10319,"heer p, 2013, biodivers conserv, v22, p239, doi 10.1007/s10531-012-0417-9",46,46,1,46,0.404869,0,1,1035,0.004981,0
10320,"heffernan jb, 2014, front ecol environ, v12, p5, doi 10.1890/130017",36,36,1,36,0.406287,0,1,630,0.006457,0
10322,"hefley tj, 2013, ecol model, v263, p244, doi 10.1016/j.ecolmodel.2013.05.003",72,72,1,72,0.38777,0,1,2556,0.011365,0
10323,"hefley tj, 2017, ecol lett, v20, p640, doi 10.1111/ele.12763",46,46,1,46,0.36219,0,1,1035,0.002764,0
10325,"hefner jm, 1985, wetlands, v4, p1",42,42,1,42,0.427145,0,1,861,0.011356,0
10326,"hegel cgz, 2018, anim conserv, v21, p363, doi 10.1111/acv.12402",73,73,1,73,0.441505,0,1,2628,0.015457,0
10328,"heggberget tm, 1994, ecography, v17, p339, doi 10.1111/j.1600-0587.1994.tb00111.x",46,46,1,46,0.39852,0,1,1035,0.00711,0
10329,"heggenes j, 1988, t am fish soc, v117, p336, doi 10.1577/1548-8659(1988)117<0336:eosffo>2.3.co;2",78,78,1,78,0.455533,0,1,3003,0.018766,0
10330,"hegland sj, 2006, ecol entomol, v31, p532, doi 10.1111/j.1365-2311.2006.00812.x",64,64,1,64,0.401139,0,1,2016,0.01483,0
10331,"heglund pj, 1992, thesis u missouri co",58,58,1,58,0.464238,0,1,1653,0.018898,0
10332,"heglund pj, 1994, hydrobiologia, v279, p171, doi 10.1007/bf00027852",58,58,1,58,0.464238,0,1,1653,0.018898,0
10333,"heglund pj, 2003, lake reserv manage, v19, p133, doi 10.1080/07438140309354079",58,58,1,58,0.464238,0,1,1653,0.018898,0
10334,"hegyi g, 2011, behav ecol sociobiol, v65, p69, doi 10.1007/s00265-010-1036-7",38,38,1,38,0.428832,0,1,703,0.010308,0
10335,"heiberger r. m., 2011, hh stat anal data di",118,118,1,118,0.395767,0,1,6903,0.006705,0
10336,"heide-jorgensen mp, 2007, biol letters, v3, p577, doi 10.1098/rsbl.2007.0310",74,74,1,74,0.389946,0,1,2701,0.008149,0
10337,"heie oe., 2009, aphids hemipterous i, v15, p49",67,67,1,67,0.367646,0,1,2211,0.004591,0
10338,"heigl f, 2019, p natl acad sci usa, v116, p8089, doi 10.1073/pnas.1903393116",50,50,1,50,0.405409,0,1,1225,0.007379,0
10339,"heij c.j., 2001, deinsea, v8, p229",32,32,1,32,0.350782,0,1,496,0.0018,0
10340,"heikens a. l., 2007, savannas barrens roc, p220",87,87,1,87,0.444167,0,1,3741,0.02051,0
10341,"heikkinen rk, 2007, global ecol biogeogr, v16, p754, doi 10.1111/j.1466-8238.2007.00345.x",119,119,1,119,0.361034,0,1,7021,0.006185,0
10343,"heil l, 2007, biodivers conserv, v16, p1009, doi 10.1007/s10531-006-9040-y",41,41,1,41,0.420045,0,1,820,0.00818,0
10344,"heilbrun rd, 2003, wildlife soc b, v31, p748",66,66,1,66,0.427632,0,1,2145,0.01841,0
10345,"heilmann-clausen j, 2004, forest ecol manag, v201, p105, doi 10.1016/j.foreco.2004.07.010",46,46,1,46,0.404869,0,1,1035,0.004981,0
10346,"heilmann-clausen j, 2005, biol conserv, v122, p633, doi 10.1016/j.biocon.2004.10.001",46,46,1,46,0.404869,0,1,1035,0.004981,0
10347,"heilmann-clausen j, 2014, j biogeogr, v41, p2269, doi 10.1111/jbi.12388",46,46,1,46,0.404869,0,1,1035,0.004981,0
10348,"heim kc, 2016, ecol freshw fish, v25, p156, doi 10.1111/eff.12199",62,62,1,62,0.418861,0,1,1891,0.011951,0
10349,"heim kc, 2016, environ biol fish, v99, p49, doi 10.1007/s10641-015-0453-x",62,62,1,62,0.418861,0,1,1891,0.011951,0
10352,"heim o, 2015, plos one, v10, doi 10.1371/journal.pone.0134443",80,80,1,80,0.362997,0,1,3160,0.005738,0
10353,"heimbuch dg, 1997, t am fish soc, v126, p795, doi 10.1577/1548-8659(1997)126<0795:efaiss>2.3.co;2",62,62,1,62,0.407942,0,1,1891,0.010106,0
10354,"heimbucher d, 1986, schriftenreihe bayer, v73, p185",59,59,1,59,0.452825,0,1,1711,0.018083,0
10355,"heimlich re, 2001, dev urban fringe imp",73,73,1,73,0.417129,0,1,2628,0.016412,0
10356,"heimpel ge, 2010, biol invasions, v12, p2913, doi 10.1007/s10530-010-9736-5",96,96,1,96,0.422368,0,1,4560,0.01467,0
10357,"hein am, 2011, ecology, v92, p549, doi 10.1890/10-1922.1",45,45,1,45,0.421821,0,1,990,0.009819,0
10358,"hein c. l., 2013, p royal soc b, v281",63,63,1,63,0.369667,0,1,1953,0.005987,0
10359,"hein cd, 2009, j wildlife manage, v73, p511, doi 10.2193/2008-211",64,64,1,64,0.437434,0,1,2016,0.011553,0
10360,"heinanen s, 2012, landscape ecol, v27, p545, doi 10.1007/s10980-012-9705-8",118,119,1,118,0.416295,0,1,6903,0.012763,0
10361,"heine aj, 1963, nz j geol geophys, v6, p395, doi 10.1080/00288306.1963.10422071",123,123,1,123,0.347504,0,1,7503,0.002654,0
10362,"heine p, 2019, forest ecol manag, v432, p522, doi 10.1016/j.foreco.2018.09.012",46,46,1,46,0.404869,0,1,1035,0.004981,0
10363,"heinemann d, 1981, j wildlife manage, v45, p489, doi 10.2307/3807930",35,35,1,35,0.351402,0,1,595,0.001497,0
10364,"heinemeyer kimberly s., 2008, p45",51,51,1,51,0.450067,0,1,1275,0.020883,0
10365,"heink u, 2010, ecol indic, v10, p584, doi 10.1016/j.ecolind.2009.09.009",44,44,1,44,0.435834,0,1,946,0.012575,0
10367,"heino j, 2017, oecologia, v183, p121, doi 10.1007/s00442-016-3750-y",62,62,1,62,0.40841,0,1,1891,0.010676,0
10368,"heino j, 2020, j appl ecol, v57, p1192, doi 10.1111/1365-2664.13645",94,94,1,94,0.370558,0,1,4371,0.005462,0
10369,"heino m, 1997, p roy soc b-biol sci, v264, p481, doi 10.1098/rspb.1997.0069",116,117,1,116,0.438982,0,1,6670,0.023548,0
10370,"heinrich b, 1976, ecol monogr, v46, p105, doi 10.2307/1942246",54,54,1,54,0.381436,0,1,1431,0.005602,0
10372,"heinrichs ja, 2016, ecol evol, v6, p892, doi 10.1002/ece3.2029",76,76,1,76,0.405872,0,1,2850,0.010744,0
10373,"heins d.c., 1987, p223",90,90,1,90,0.441253,0,1,4005,0.017003,0
10374,"heins dc, 2018, ecol freshw fish, v27, p453, doi 10.1111/eff.12360",90,90,1,90,0.441253,0,1,4005,0.017003,0
10375,"heisey dm, 1985, j wildlife manage, v49, p668, doi 10.2307/3801692",33,33,1,33,0.391793,0,1,528,0.007882,0
10376,"heisey dm, 2010, ecol monogr, v80, p221, doi 10.1890/09-0052.1",54,54,1,54,0.358469,0,1,1431,0.005219,0
10377,"heist edward j., 2001, transactions of the illinois state academy of science, v94, p227",271,271,1,271,0.459208,0,1,36585,0.101602,0
10378,"heithaus mr, 2001, j zool, v253, p53, doi 10.1017/s0952836901000061",77,77,1,77,0.440872,0,1,2926,0.02088,0
10379,"heithaus mr, 2001, oikos, v92, p542, doi 10.1034/j.1600-0706.2001.920315.x",57,57,1,57,0.414807,0,1,1596,0.01639,0
10380,"heithaus mr, 2005, mar ecol prog ser, v288, p285, doi 10.3354/meps288285",42,42,1,42,0.382191,0,1,861,0.006234,0
10381,"hejda m, 2009, j ecol, v97, p393, doi 10.1111/j.1365-2745.2009.01480.x",72,72,1,72,0.380593,0,1,2556,0.007919,0
10382,"hejl s. j, 2002, birds n am",43,43,1,43,0.4417,0,1,903,0.019085,0
10383,"hejl s.j., 1986, p241",58,58,1,58,0.406152,0,1,1653,0.005825,0
10384,"hekkala er, 2011, conserv genet, v12, p1379, doi 10.1007/s10592-011-0229-6",85,85,1,85,0.418226,0,1,3570,0.00977,0
10385,"helbig m, 2017, global change biol, v23, p3231, doi 10.1111/gcb.13638",94,94,1,94,0.370558,0,1,4371,0.005462,0
10386,"helgen km, 2003, j zool, v259, p69, doi 10.1017/s0952836902002972",105,105,1,105,0.420994,0,1,5460,0.015842,0
10387,"helgen km, 2008, j mammal, v89, p282, doi 10.1644/07-mamm-a-155r.1",105,105,1,105,0.420994,0,1,5460,0.015842,0
10388,"helldin jo, 2019, peerj, v7, doi 10.7717/peerj.7518",118,118,1,118,0.418796,0,1,6903,0.026264,0
10389,"helle p, 1986, oikos, v46, p107, doi 10.2307/3565386",58,58,1,58,0.406152,0,1,1653,0.005825,0
10390,"heller ne, 2009, biol conserv, v142, p14, doi 10.1016/j.biocon.2008.10.006",63,63,1,63,0.390989,0,1,1953,0.014337,0
10391,"hellerstein dm, 2017, land use policy, v63, p601, doi 10.1016/j.landusepol.2015.07.017",56,56,1,56,0.448387,0,1,1540,0.014936,0
10392,"hellstedt p, 2006, oikos, v115, p286, doi 10.1111/j.2006.0030-1299.14330.x",46,46,1,46,0.371092,0,1,1035,0.004734,0
10393,"helmer e. h., 2002, caribb j sci, v38, p98",66,66,1,66,0.434119,0,1,2145,0.015375,0
10394,"helmstetter na, 2021, divers distrib, v27, p95, doi 10.1111/ddi.13174",71,71,1,71,0.393029,0,1,2485,0.01121,0
10395,"helon da, 2006, thesis",62,62,1,62,0.440937,0,1,1891,0.013933,0
10397,"hels t, 2002, ecography, v25, p303, doi 10.1034/j.1600-0587.2002.250307.x",88,88,1,88,0.43341,0,1,3828,0.01473,0
10398,"heltzel jm, 2006, j wildlife manage, v70, p1416, doi 10.2193/0022-541x(2006)70[1416:eoslob]2.0.co;2",48,48,1,48,0.413481,0,1,1128,0.008846,0
