Id,Label,Name,Name2,number.links,total.link.strength,citations,degree,n.betweeness
19165,"powell an, 2001, condor, v103, p785, doi 10.1650/0010-5422(2001)103[0785:hcanso]2.0.co;2",,,58,58,1,58,0
19166,"powell an, 2002, j field ornithol, v73, p156, doi 10.1648/0273-8570-73.2.156",,,58,58,1,58,0
19245,"preston kl, 2006, ecology, v87, p160, doi 10.1890/05-0344",,,58,58,1,58,0
19267,"prince hh, 1995, ecovis world mg ser, p247",,,58,60,1,58,0
19302,"prowse taa, 2015, j appl ecol, v52, p455, doi 10.1111/1365-2664.12378",,,58,58,1,58,0
19459,"rabinowitz d., 1986, conservation biol sc",,,58,58,1,58,0
19581,"ramsey david s.l., 2015, journal of wildlife management, v79, p491",,,58,58,1,58,0
19582,"ramsey dsl, 2014, wildlife res, v41, p46, doi 10.1071/wr13195",,,58,58,1,58,0
19600,"rankin-de merona judy m., 1992, acta amazonica, v22, p493",,,58,58,1,58,0
19721,"reddiex b, 2006, wildlife res, v33, p691, doi 10.1071/wr05102",,,58,58,1,58,0
19741,"redner j., 1978, crab spiders canad 5",,,58,58,1,58,0
19742,"redner j., 1982, sac spiders canada 9",,,58,58,1,58,0
19743,"redner j., 1990, wolf spiders nurs 17",,,58,58,1,58,0
19838,"remis mj, 2000, oryx, v34, p56, doi 10.1017/s0030605300030908",,,58,58,1,58,0
19850,"remsen jvj, 2012, classification bird",,,58,58,1,58,0
19908,"reynolds r. t., 1992, management recommend",,,58,58,1,58,0
20032,"riedel breanna l., 2006, herpetological review, v37, p196",,,58,58,1,58,0
20120,"risbey da, 1999, wildlife res, v26, p621",,,58,58,1,58,0
20174,"robbins cs, 1986, rish wildlife servic, v157, p1965",,,58,58,1,58,0
20187,"robert c.p., 1999, monte carlo stat met",,,58,58,1,58,0
20250,"robinson, 1991, stat sci, v6, p15, doi [10.1214/ss/1177011926, doi 10.1214/ss/1177011926]",,,58,58,1,58,0
20275,"rochefort l., 2015, r7191 min transp que",,,58,58,1,58,0
20289,"rodel hg, 2004, oikos, v104, p529",,,58,58,1,58,0
20365,"roediger, 2008, learning memory comp, p65, doi 10.1016/b978-012370509-9.00168-6",,,58,58,1,58,0
20507,"rosenberg dm., 1987, mem entomol soc can, v119",,,58,58,1,58,0
20524,"rosenstock ss, 1996, 23 ar gam fish dep",,,58,58,1,58,0
20525,"rosenstock ss, 1998, condor, v100, p485, doi 10.2307/1369714",,,58,58,1,58,0
20566,"rossell c. reed jr., 2009, herpetological review, v40, p151",,,58,58,1,58,0
20567,"rossell cr, 2019, am midl nat, v181, p40, doi 10.1674/0003-0031-181.1.40",,,58,58,1,58,0
20622,"roussel jm, 1998, b fr peche piscic, p693, doi 10.1051/kmae:1998035",,,58,60,1,58,0
20818,"runge mc, 2011, biol conserv, v144, p1214, doi 10.1016/j.biocon.2010.12.020",,,58,58,1,58,0
20831,"ruscoe wa, 2011, ecol lett, v14, p1035, doi 10.1111/j.1461-0248.2011.01673.x",,,58,58,1,58,0
20940,"saether be, 2011, j anim ecol, v80, p215, doi 10.1111/j.1365-2656.2010.01751.x",,,58,58,1,58,0
20951,"safine de, 2008, wilson j ornithol, v120, p582, doi 10.1676/06-157.1",,,58,58,1,58,0
21005,"salo p, 2010, ecol monogr, v80, p531, doi 10.1890/09-1260.1",,,58,58,1,58,0
21072,"sanford p, 2003, aust j exp agr, v43, p945, doi 10.1071/ea02209",,,58,58,1,58,0
21082,"sannolo m, 2016, acta herpetol, v11, p63, doi 10.13128/acta_herpetol-17198",,,58,58,1,58,0
21097,"santos kc, 2008, landscape urban plan, v84, p140, doi 10.1016/j.landurbplan.2007.07.004",,,58,58,1,58,0
21182,"saunders g., 1995, managing vertebrate",,,58,58,1,58,0
21183,"saunders gr, 2010, mammal rev, v40, p181, doi 10.1111/j.1365-2907.2010.00159.x",,,58,58,1,58,0
21206,"savolainen p, 2004, p natl acad sci usa, v101, p12387, doi 10.1073/pnas.0401814101",,,58,58,1,58,0
21275,"scheepers k, 2011, koedoe, v53, doi 10.4102/koedoe.v53i2.999",,,58,58,1,58,0
21356,"schmid hr, 1998, schweizer brutvogela, p1993",,,58,58,1,58,0
21537,"scott ag, 2006, biol conserv, v127, p420, doi 10.1016/j.biocon.2005.09.001",,,58,58,1,58,0
21541,"scott dk, 1983, j zool, v200, p539",,,58,60,1,58,0
21566,"scroggie m. p., 2018, zenodo, doi [10. 5281/zenodo. 1313890 ., doi 10.5281/zen0d0.1313890]",,,58,58,1,58,0
21742,"sergio f, 2009, oecologia, v160, p507, doi 10.1007/s00442-009-1314-0",,,58,58,1,58,0
21950,"sibly rm, 2005, science, v309, p607, doi 10.1126/science.1110760",,,58,58,1,58,0
22159,"sjoberg k, 2000, ecology, v81, p329, doi 10.2307/177430",,,58,58,1,58,0
22276,"smith g. w., 1995, critical rev aerial",,,58,58,1,58,0
22279,"smith gaf, 2005, bayesian output anal",,,58,58,1,58,0
22351,"smith w.h, 2018, herpetological rev, v49, p723",,,58,58,1,58,0
22352,"smith wh, 2017, can j zool, v95, p353, doi 10.1139/cjz-2016-0140",,,58,58,1,58,0
22402,"snyder d h, 1991, journal of the tennessee academy of science, v66, p165",,,58,58,1,58,0
22403,"snyder d.h., 1971, thesis",,,58,58,1,58,0
22420,"sobrino r, 2009, eur j wildlife res, v55, p161, doi 10.1007/s10344-008-0230-7",,,58,58,1,58,0
22539,"sousa christine m., 2008, proceedings of the annual conference southeastern association of fish and wildlife agencies, v62, p88",,,58,60,1,58,0
22686,"stacier c. a., 1994, hydrobiologia, v279, p185",,,58,58,1,58,0
22688,"staggemeier vg, 2017, biotropica, v49, p71, doi 10.1111/btp.12358",,,58,58,1,58,0
22741,"statistics south africa, 2012, cens 2011 cens brief",,,58,58,1,58,0
22836,"stephens d, 2015, mol ecol, v24, p5643, doi 10.1111/mec.13416",,,58,58,1,58,0
22982,"stotz d f, 1989, revista brasileira de biologia, v49, p861",,,58,58,1,58,0
22983,"stotz df., 1996, neotropical birds ec, villustrated",,,58,58,1,58,0
22992,"strahan r., 2008, mammals austr",,,58,58,1,58,0
23028,"strickler gs, 1959, 180 usda for serv pa",,,58,58,1,58,0
23170,"sundell j, 2013, oikos, v122, p1112, doi 10.1111/j.1600-0706.2012.00233.x",,,58,58,1,58,0
23270,"swetnam tw, 1999, ecol appl, v9, p1189, doi 10.1890/1051-0761(1999)009[1189:aheutp]2.0.co;2",,,58,58,1,58,0
23303,"szaro r. c., 1979, effects harvesting p",,,58,58,1,58,0
23304,"szaro rc, 1979, stud avian biol, v3, p1",,,58,58,1,58,0
23306,"szaro rc, 1986, j wildlife manage, v50, p253, doi 10.2307/3801907",,,58,58,1,58,0
23330,"taillefer ag, 2013, restor ecol, v21, p140, doi 10.1111/j.1526-100x.2012.00867.x",,,58,58,1,58,0
23364,"tang y., 2004, j mt sci-engl, v1, p38",,,58,58,1,58,0
23392,"tatu ks, 2007, j wildlife manage, v71, p1431, doi 10.2193/2006-130",,,58,60,1,58,0
23497,"ter steege h, 2013, science, v342, p325, doi 10.1126/science.1243092",,,58,58,1,58,0
23508,"terborgh j., 1986, conservation biol sc, p330",,,58,58,1,58,0
23584,"therneau t., 2017, r package version, v4, p1, doi 10.https://cran.r-pr0ject.0rg/package=",,,58,58,1,58,0
23589,"thies c, 2003, oikos, v101, p18, doi 10.1034/j.1600-0706.2003.12567.x",,,58,58,1,58,0
23591,"thigpen tyler f., 2010, herpetological review, v41, p159",,,58,58,1,58,0
23613,"thom d, 2017, j appl ecol, v54, p28, doi 10.1111/1365-2664.12644",,,58,58,1,58,0
23626,"thomas cd, 2012, p natl acad sci usa, v109, p14063, doi 10.1073/pnas.1210251109",,,58,58,1,58,0
23714,"thomson pc, 1992, wildlife res, v19, p565, doi 10.1071/wr9920565",,,58,58,1,58,0
23871,"tobler mw, 2008, anim conserv, v11, p187, doi 10.1111/j.1469-1795.2008.00181.x",,,58,58,1,58,0
24003,"tranquilli s, 2012, conserv lett, v5, p48, doi 10.1111/j.1755-263x.2011.00211.x",,,58,58,1,58,0
24158,"tversky a, 1974, science, v185, p1124, doi 10.1126/science.185.4157.1124",,,58,58,1,58,0
24248,"ulfvens j, 1988, ann zool fenn, v25, p293",,,58,58,1,58,0
24284,"united nations, 2013, mill dev goals rep 2",,,58,58,1,58,0
24291,"united states fish and wildlife service (usfws), 1993, fed reg, v58, p12864",,,58,58,1,58,0
24324,"urquiza-haas t, 2011, anim conserv, v14, p271, doi 10.1111/j.1469-1795.2010.00426.x",,,58,58,1,58,0
24414,"uzarski dg, 2005, j great lakes res, v31, p171, doi 10.1016/s0380-1330(05)70297-5",,,58,60,1,58,0
24415,"uzarski dg, 2017, wetlands, v37, p15, doi 10.1007/s13157-016-0835-7",,,58,60,1,58,0
24416,"uzarski dg, 2019, wetlands, v39, p1357, doi 10.1007/s13157-019-01139-w",,,58,60,1,58,0
24432,"valeix m, 2007, oecologia, v153, p739, doi 10.1007/s00442-007-0764-5",,,58,58,1,58,0
24458,"vamosi jc, 2007, divers distrib, v13, p1, doi 10.1111/j.1472-4642.2006.00299.x",,,58,58,1,58,0
24501,"van dijk aijm, 2013, water resour res, v49, p1040, doi 10.1002/wrcr.20123",,,58,58,1,58,0
24614,"vanschaik cp, 1993, annu rev ecol syst, v24, p353, doi 10.1146/annurev.es.24.110193.002033",,,58,58,1,58,0
24649,"veech ja, 2007, global ecol biogeogr, v16, p650, doi 10.1111/j.1466-8238.2007.00315.x",,,58,58,1,58,0
24710,"verberk w. c. e. p., 2006, journal for nature conservation (jena), v14, p78, doi 10.1016/j.jnc.2005.11.002",,,58,58,1,58,0
24729,"verhulst s, 2001, biol conserv, v101, p375, doi 10.1016/s0006-3207(01)00084-2",,,58,58,1,58,0
24795,"viglizzo ef, 1997, agr ecosyst environ, v66, p61, doi 10.1016/s0167-8809(97)00079-0",,,58,58,1,58,0
24836,"virani mz, 2011, biol conserv, v144, p746, doi 10.1016/j.biocon.2010.10.024",,,58,58,1,58,0
24992,"waldron j.l., 2000, thesis",,,58,58,1,58,0
24994,"waldron jl, 2005, j herpetol, v39, p486, doi 10.1670/228-04a.1",,,58,58,1,58,0
24996,"waldron jl, 2007, j herpetol, v41, p638, doi 10.1670/06-216.1",,,58,58,1,58,0
25013,"walker j, 2013, j wildlife manage, v77, p392, doi 10.1002/jwmg.466",,,58,58,1,58,0
25074,"walsh ka, 2006, hydrobiologia, v567, p101, doi 10.1007/s10750-006-0102-7",,,58,58,1,58,0
25108,"waltz aem, 2003, forest sci, v49, p885",,,58,58,1,58,0
25112,"wang bc, 2007, biotropica, v39, p340, doi 10.1111/j.1744-7429.2007.00275.x",,,58,58,1,58,0
25244,"watson jem, 2011, conserv biol, v25, p324, doi 10.1111/j.1523-1739.2010.01587.x",,,58,58,1,58,0
25308,"webber a. f., 2011, 244 bois stat u",,,58,58,1,58,0
25331,"weeber r. c., 2000, marsh monitoring pro",,,58,60,1,58,0
25400,"wells k, 2012, anim conserv, v15, p626, doi 10.1111/j.1469-1795.2012.00560.x",,,58,58,1,58,0
25402,"wells k, 2015, j r soc interface, v12, doi 10.1098/rsif.2014.1184",,,58,58,1,58,0
25475,"west p., 2008, assessing invasive a",,,58,58,1,58,0
25491,"weston ma, 2005, bird conserv int, v15, p193",,,58,58,1,58,0
25492,"weston ma, 2007, j coastal res, v23, p569, doi 10.2112/04-0151.1",,,58,58,1,58,0
25495,"weston michael a., 2012, pacific conservation biology, v18, p47",,,58,58,1,58,0
25504,"wetzel rg, 1992, hydrobiologia, v229, p181, doi 10.1007/bf00007000",,,58,60,1,58,0
25538,"white as, 1985, ecology, v66, p589, doi 10.2307/1940407",,,58,58,1,58,0
25667,"wightman cs, 2006, restor ecol, v14, p653, doi 10.1111/j.1526-100x.2006.00177.x",,,58,58,1,58,0
25668,"wightman cs, 2007, j field ornithol, v78, p184, doi 10.1111/j.1557-9263.2007.00102.x",,,58,58,1,58,0
25701,"wilcox da, 1995, ecovis world mg ser, p223",,,58,60,1,58,0
25759,"williams ck, 2003, ecology, v84, p2654, doi 10.1890/03-0038",,,58,58,1,58,0
25771,"williams k, 1995, managing vertebrate",,,58,58,1,58,0
25772,"williams k. l., 1961, copeia, v1961, p353, doi 10.2307/1439816",,,58,58,1,58,0
25842,"wilson c.r., 2001, thesis",,,58,58,1,58,0
25843,"wilson c.r., 2003, contemp herpetol, v2003, p1, doi [10.17161/ch.vi1.11967, doi 10.17161/ch.vi1.11967]",,,58,58,1,58,0
25844,"wilson ca, 2010, waterbirds, v33, p331, doi 10.1675/063.033.0309",,,58,58,1,58,0
25873,"wilson ka, 2006, nature, v440, p337, doi 10.1038/nature04366",,,58,58,1,58,0
25928,"winfree r, 2015, ecol lett, v18, p626, doi 10.1111/ele.12424",,,58,58,1,58,0
25961,"winton br, 2000, j field ornithol, v71, p573, doi 10.1648/0273-8570-71.4.573",,,58,58,1,58,0
26009,"wlodarczyk r, 2013, acta ornithol, v48, p237, doi 10.3161/000164513x678874",,,58,60,1,58,0
26050,"wolpert rl, 1998, biometrika, v85, p251, doi 10.1093/biomet/85.2.251",,,58,58,1,58,0
26064,"wood d. a., 1989, official lists endan",,,58,58,1,58,0
26101,"woods j.e., 1968, thesis",,,58,58,1,58,0
26131,"wozniak p.a., 2006, supermemo 2006",,,58,58,1,58,0
26213,"xiao zhishu, 2017, biodiversity science, v25, p237, doi 10.17520/biods.2016159",,,58,58,1,58,0
26214,"xie j, 2018, appl acoust, v131, p79, doi 10.1016/j.apacoust.2017.10.024",,,58,58,1,58,0
26227,"xu hm, 2015, plos one, v10, doi 10.1371/journal.pone.0124425",,,58,58,1,58,0
26286,"yasue m, 2006, j appl ecol, v43, p978, doi 10.1111/j.1365-2664.2006.01204.x",,,58,58,1,58,0
26294,"ye x, 2015, plos one, v10, doi 10.1371/journal.pone.0138533",,,58,58,1,58,0
26348,"youtz j. a., 2008, implementing no gosh",,,58,58,1,58,0
26354,"yu q., 2004, wuliangshan natl nat",,,58,58,1,58,0
26399,"zar jh, 2010, biostat anal",,,58,58,1,58,0
26454,"zhang l, 2008, biodivers conserv, v17, p1493, doi 10.1007/s10531-008-9358-8",,,58,58,1,58,0
26456,"zhang l, 2016, appl acoust, v110, p91, doi 10.1016/j.apacoust.2016.03.027",,,58,58,1,58,0
26474,"zhao yj, 2015, biodivers conserv, v24, p2611, doi 10.1007/s10531-015-0952-2",,,58,58,1,58,0
26476,"zhao z, 2017, ecol inform, v39, p99, doi 10.1016/j.ecoinf.2017.04.003",,,58,58,1,58,0
26494,"zhu hua, 2016, plant science journal, v34, p715, doi 10.11913/psj.2095-0837.2016.50715",,,58,58,1,58,0
26520,"ziesche tm, 2008, forest ecol manag, v255, p738, doi 10.1016/j.foreco.2007.09.060",,,58,58,1,58,0
26542,"zingg s, 2018, agr ecosyst environ, v267, p119, doi 10.1016/j.agee.2018.08.014",,,58,58,1,58,0
26572,"zottesso rhd, 2018, ecol inform, v48, p187, doi 10.1016/j.ecoinf.2018.08.007",,,58,58,1,58,0
334,"abellan md, 2011, environ manage, v47, p983, doi 10.1007/s00267-011-9640-5",,,57,57,1,57,0
406,"adams am, 2017, wildlife res, v44, p392, doi 10.1071/wr16194",,,57,57,1,57,0
641,"allan jd, 2013, p natl acad sci usa, v110, p372, doi 10.1073/pnas.1213841110",,,57,57,1,57,0
734,"altrichter m, 2008, ambio, v37, p108, doi 10.1579/0044-7447(2008)37[108:apfcmo]2.0.co;2",,,57,57,1,57,0
800,"amori g., 2009, mammiferi provincia",,,57,57,1,57,0
814,"ancillotto l, 2016, sci nat-heidelberg, v103, doi 10.1007/s00114-016-1334-7",,,57,57,1,57,0
833,"andersen mc, 2000, ecol appl, v10, p890, doi 10.2307/2641053",,,57,57,1,57,0
875,"anderson stanley h., 2005, p489",,,57,57,1,57,0
1050,"arkle rs, 2015, ecol evol, v5, p3704, doi 10.1002/ece3.1627",,,57,57,1,57,0
1120,"arthington ah, 2011, ecohydrology, v4, p708, doi 10.1002/eco.221",,,57,57,1,57,0
1121,"arthington ah, 2012, press, v4",,,57,57,1,57,0
1158,"ashton dt, 2015, copeia, v103, p621, doi 10.1643/cp-15-253",,,57,57,1,57,0
1248,"ausden m, 2001, j appl ecol, v38, p320, doi 10.1046/j.1365-2664.2001.00600.x",,,57,57,1,57,0
1347,"baig mha, 2014, remote sens lett, v5, p423, doi 10.1080/2150704x.2014.915434",,,57,57,1,57,0
1402,"baker pj, 2003, mammal rev, v33, p95, doi 10.1046/j.1365-2907.2003.00003.x",,,57,57,1,57,0
1407,"baker rj, 1967, j mammal, v48, p130, doi 10.2307/1378177",,,57,57,1,57,0
1433,"baldi a, 2007, agr ecosyst environ, v118, p307, doi 10.1016/j.agee.2006.05.021",,,57,57,1,57,0
1464,"balestrieri a, 2016, plos one, v11, doi 10.1371/journal.pone.0158203",,,57,57,1,57,0
1597,"barclay rmr, 1991, j anim ecol, v60, p165, doi 10.2307/5452",,,57,57,1,57,0
1598,"barclay rmr, 1999, j mammal, v80, p290, doi 10.2307/1383229",,,57,57,1,57,0
1636,"barlow j, 2010, j appl ecol, v47, p779, doi 10.1111/j.1365-2664.2010.01825.x",,,57,57,1,57,0
1733,"barton k, 2009, mumin multi model in",,,57,57,1,57,0
1785,"batary p, 2015, conserv biol, v29, p1006, doi 10.1111/cobi.12536",,,57,57,1,57,0
1820,"baudry j, 2000, j environ manage, v60, p7, doi 10.1006/jema.2000.0358",,,57,57,1,57,0
1877,"bcf [british columbia ministry of forests lands and natural resource operations], 2016, choos baf",,,57,57,1,57,0
2052,"bell gp, 1980, can j zool, v58, p1876, doi 10.1139/z80-256",,,57,57,1,57,0
2067,"bellebaum j, 2009, j ornithol, v150, p221, doi 10.1007/s10336-008-0341-7",,,57,57,1,57,0
2157,"benning tl, 2002, p natl acad sci usa, v99, p14246, doi 10.1073/pnas.162372399",,,57,57,1,57,0
2183,"berg a, 1992, ibis, v134, p44, doi 10.1111/j.1474-919x.1992.tb07228.x",,,57,57,1,57,0
2184,"berg a, 1992, j anim ecol, v61, p469, doi 10.2307/5337",,,57,57,1,57,0
2185,"berg a, 1993, ardea, v81, p99",,,57,57,1,57,0
2187,"berg a, 2002, ibis, v144, pe131, doi 10.1046/j.1474-919x.2002.00082.x",,,57,57,1,57,0
2278,"bertholdt np, 2017, bird study, v64, p30, doi 10.1080/00063657.2016.1262816",,,57,57,1,57,0
2436,"bino g, 2015, plos one, v10, doi 10.1371/journal.pone.0132682",,,57,57,1,57,0
2463,"birdlife international, 2015, eur red list birds",,,57,57,1,57,0
2548,"blackburn tm, 1998, ibis, v140, p626, doi 10.1111/j.1474-919x.1998.tb04708.x",,,57,57,1,57,0
2649,"blomqvist d, 1995, ibis, v137, p550, doi 10.1111/j.1474-919x.1995.tb03266.x",,,57,57,1,57,0
2658,"blondel j., 2010, mediterranean region",,,57,57,1,57,0
2712,"bodie jr, 2000, oecologia, v122, p138, doi 10.1007/pl00008830",,,57,57,1,57,0
2713,"bodie jr, 2001, j environ manage, v62, p443, doi 10.1006/jema.2001.0454",,,57,57,1,57,0
2719,"bodmer re, 1988, biol conserv, v45, p303, doi 10.1016/0006-3207(88)90061-4",,,57,57,1,57,0
2774,"bom, 2016, sfd",,,57,57,1,57,0
2864,"borger l, 2002, thesis u studi pisa",,,57,57,1,57,0
2971,"bower d, 2014, chelonian res monogr, v5",,,57,57,1,57,0
2972,"bower ds, 2012, j zool, v287, p76, doi 10.1111/j.1469-7998.2011.00891.x",,,57,57,1,57,0
3116,"brattstrom bh, 1963, ecology, v44, p238, doi 10.2307/1932171",,,57,57,1,57,0
3167,"brewer c. k., 2004, no region vegetation",,,57,57,1,57,0
3222,"britzke eric r., 2004, p79",,,57,57,1,57,0
3242,"brockway dg, 2005, restoration longleaf, v83",,,57,57,1,57,0
3306,"brooks rt, 2005, northeast nat, v12, p447, doi 10.1656/1092-6194(2005)012[0447:baiafl]2.0.co;2",,,57,57,1,57,0
3308,"brooks rt, 2009, biodivers conserv, v18, p529, doi 10.1007/s10531-008-9518-x",,,57,57,1,57,0
3405,"brown s., 1994, restoration ecology, v2, p97, doi 10.1111/j.1526-100x.1994.tb00047.x",,,57,57,1,57,0
3434,"bruggeman je, 2011, j raptor res, v45, p290, doi 10.3356/jrr-10-52.1",,,57,57,1,57,0
3447,"bruno e, 1995, z saugetierkd, v60, p226",,,57,57,1,57,0
3519,"budic l, 2016, ecol evol, v6, p202, doi 10.1002/ece3.1838",,,57,57,1,57,0
3545,"bull e., 1995, birds n am online",,,57,57,1,57,0
3547,"bull el, 1993, j wildlife manage, v57, p335, doi 10.2307/3809431",,,57,57,1,57,0
3549,"bull el, 2007, forest ecol manag, v243, p320, doi 10.1016/j.foreco.2007.03.031",,,57,57,1,57,0
3850,"camp rj, 2010, condor, v112, p196, doi 10.1525/cond.2010.080113",,,57,57,1,57,0
3851,"camp rj, 2016, bird conserv int, v26, p225, doi 10.1017/s0959270915000088",,,57,57,1,57,0
3889,"canevari m., 2007, guia mammiferos am l",,,57,57,1,57,0
3905,"cantrell m.a., 1995, ctr appl studies for",,,57,57,1,57,0
3915,"capotorti g, 2019, urban for urban gree, v37, p87, doi 10.1016/j.ufug.2017.12.014",,,57,57,1,57,0
3971,"carim k. j., 2014, protocol collecting",,,57,57,1,57,0
4117,"case tj, 1996, biol conserv, v78, p69, doi 10.1016/0006-3207(96)00019-5",,,57,57,1,57,0
4252,"cerri j, 2017, eur j wildlife res, v63, doi 10.1007/s10344-017-1127-0",,,57,57,1,57,0
4485,"chessman bc, 1984, aust j zool, v32, p649, doi 10.1071/zo9840649",,,57,57,1,57,0
4486,"chessman bc, 1984, aust wildlife res, v11, p573",,,57,57,1,57,0
4487,"chessman bc, 1988, aust wildlife res, v15, p485, doi 10.1071/wr9880485",,,57,57,1,57,0
4488,"chessman bc, 2011, wildlife res, v38, p664, doi 10.1071/wr11108",,,57,57,1,57,0
4489,"chessman bc, 2013, biol conserv, v160, p40, doi 10.1016/j.biocon.2012.12.032",,,57,57,1,57,0
4572,"chylarecki p., 2006, wader study group b, v111, p24",,,57,57,1,57,0
4574,"chylarecki p., 2013, results curlew inven",,,57,57,1,57,0
4582,"cimprich d.a., 2018, birds n am",,,57,57,1,57,0
4690,"clement matthew j., 2011, u s forest service general technical report srs, v145, p147",,,57,57,1,57,0
4828,"coleman ls, 2014, j fish wildl manag, v5, p217, doi 10.3996/082013-jfwm-057",,,57,57,1,57,0
4908,"commonwealth of australia, 2013, commonwealth environ",,,57,57,1,57,0
4966,"conner lm, 2003, am midl nat, v150, p123, doi 10.1674/0003-0031(2003)150[0123:hawdro]2.0.co;2",,,57,57,1,57,0
5164,"corsini mt, 1995, j zool, v236, p43, doi 10.1111/j.1469-7998.1995.tb01783.x",,,57,57,1,57,0
5256,"cox ja, 2012, condor, v114, p622, doi 10.1525/cond.2012.110167",,,57,57,1,57,0
5283,"cram ds, 2002, j wildlife manage, v66, p1031, doi 10.2307/3802935",,,57,57,1,57,0
5354,"cronk ne, 2021, urban ecosyst, v24, p127, doi 10.1007/s11252-020-01022-1",,,57,57,1,57,0
5423,"cubasch u, 2001, climate change 2001: the scientific basis, p525",,,57,57,1,57,0
5555,"daehler cc, 2005, perspect plant ecol, v7, p203, doi 10.1016/j.ppees.2005.08.002",,,57,57,1,57,0
5569,"dahlsten d. l., 2002, birds n am online",,,57,57,1,57,0
5756,"davis m, 2011, nature, v474, p153, doi 10.1038/474153a",,,57,57,1,57,0
5839,"de lathouder raymonde, 2009, urban ecosystems, v12, p215, doi 10.1007/s11252-008-0077-4",,,57,57,1,57,0
5867,"de souza ls, 2016, plos one, v11, doi 10.1371/journal.pone.0165273",,,57,57,1,57,0
5946,"dejean t, 2012, j appl ecol, v49, p953, doi 10.1111/j.1365-2664.2012.02171.x",,,57,57,1,57,0
6217,"diamond se, 2011, ecology, v92, p1005, doi 10.1890/i0012-9658-92-5-1005",,,57,57,1,57,0
6335,"dinkins jb, 2016, biol conserv, v202, p50, doi 10.1016/j.biocon.2016.08.011",,,57,57,1,57,0
6446,"don carlos andrew w., 2009, human dimensions of wildlife, v14, p174",,,57,57,1,57,0
6548,"douglas djt, 2014, j appl ecol, v51, p194, doi 10.1111/1365-2664.12167",,,57,57,1,57,0
6604,"drever mc, 2008, biol conserv, v141, p624, doi 10.1016/j.biocon.2007.12.004",,,57,57,1,57,0
6712,"duncan rp, 1997, am nat, v149, p903, doi 10.1086/286029",,,57,57,1,57,0
